,Q_Learning,SARSA,SARSA_PIES
0,107.33333333333333,135.66666666666666,135.33333333333334
1,80.66666666666667,86.33333333333333,91.33333333333333
2,44.333333333333336,69.33333333333333,63.666666666666664
3,37.666666666666664,53.333333333333336,82.0
4,46.0,38.0,83.0
5,25.333333333333332,38.666666666666664,64.66666666666667
6,25.666666666666668,38.666666666666664,77.66666666666667
7,29.333333333333332,30.666666666666668,65.0
8,10.333333333333334,24.333333333333332,101.0
9,9.666666666666666,40.0,183.0
10,16.333333333333332,16.333333333333332,52.0
11,12.333333333333334,30.333333333333332,69.0
12,15.666666666666666,23.333333333333332,88.66666666666667
13,6.666666666666667,19.666666666666668,45.666666666666664
14,11.333333333333334,9.333333333333334,59.0
15,8.0,9.333333333333334,42.333333333333336
16,10.0,17.666666666666668,65.66666666666667
17,9.0,7.333333333333333,46.0
18,19.0,11.666666666666666,91.0
19,9.333333333333334,12.0,56.666666666666664
20,10.666666666666666,9.0,41.0
21,10.333333333333334,12.666666666666666,60.666666666666664
22,7.333333333333333,9.0,39.0
23,21.666666666666668,9.0,47.0
24,6.666666666666667,8.0,49.0
25,7.333333333333333,8.666666666666666,68.33333333333333
26,8.333333333333334,8.666666666666666,60.333333333333336
27,8.0,7.333333333333333,82.0
28,8.0,7.333333333333333,52.333333333333336
29,8.666666666666666,12.666666666666666,38.333333333333336
30,8.666666666666666,7.333333333333333,54.0
31,11.0,11.0,44.666666666666664
32,7.333333333333333,7.333333333333333,39.333333333333336
33,8.0,11.333333333333334,49.0
34,8.666666666666666,8.0,31.666666666666668
35,8.666666666666666,11.666666666666666,41.666666666666664
36,12.333333333333334,7.333333333333333,41.333333333333336
37,8.0,8.0,37.0
38,11.0,12.333333333333334,38.333333333333336
39,7.333333333333333,8.666666666666666,32.666666666666664
40,14.0,8.0,42.333333333333336
41,9.333333333333334,10.0,34.0
42,9.333333333333334,7.333333333333333,36.0
43,8.333333333333334,9.333333333333334,35.0
44,8.0,7.0,50.0
45,6.666666666666667,8.333333333333334,37.0
46,6.666666666666667,8.0,33.666666666666664
47,9.0,11.333333333333334,32.0
48,10.0,7.666666666666667,34.333333333333336
49,7.333333333333333,7.666666666666667,37.0
50,10.666666666666666,8.0,38.666666666666664
51,9.0,11.666666666666666,32.333333333333336
52,8.0,9.666666666666666,35.333333333333336
53,8.666666666666666,8.666666666666666,32.666666666666664
54,10.0,7.333333333333333,33.0
55,13.333333333333334,12.333333333333334,32.666666666666664
56,10.333333333333334,8.0,34.666666666666664
57,12.666666666666666,7.333333333333333,40.0
58,9.666666666666666,7.333333333333333,33.0
59,6.0,11.333333333333334,33.333333333333336
60,11.666666666666666,11.0,34.666666666666664
61,14.333333333333334,11.0,36.0
62,9.333333333333334,8.666666666666666,36.666666666666664
63,7.666666666666667,8.333333333333334,34.0
64,9.666666666666666,8.666666666666666,35.0
65,9.0,9.333333333333334,31.666666666666668
66,10.333333333333334,8.666666666666666,54.666666666666664
67,7.666666666666667,10.0,34.333333333333336
68,7.333333333333333,6.666666666666667,39.0
69,8.0,11.666666666666666,32.666666666666664
70,10.333333333333334,9.333333333333334,37.666666666666664
71,9.666666666666666,12.0,32.666666666666664
